time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
3.450000000000013820e-03,-1.934572104656191071e-26,-1.358105773826233914e-26,1.669171356314861840e-03,-5.046125261858411600e-19,-1.610960799722610430e-19,1.292480188501457405e+00,5.430825980698262834e-01,2.042063876748657414e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.612845794886163642e+00,-1.199091046556579165e+00
3.500000000000014384e-03,-7.736520472968003605e-27,-8.149122085012580271e-27,1.735480084245607200e-03,-3.401656086151722846e-19,-1.314716715980526171e-19,1.358967226045581178e+00,2.453905737954615862e+00,-2.752299353493084522e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.665205925976333212e+00,-1.221385878969625027e+00
3.550000000000014082e-03,-1.427974922116761767e-25,1.247476843214712470e-25,1.804560906692168369e-03,-3.754691104339296611e-19,2.217175969478252968e-20,1.399279376387900120e+00,4.274254293828749773e+00,-1.945374431151758454e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.717563654573150078e+00,-1.231807165247984948e+00
3.600000000000013779e-03,-1.210164731920943997e-25,1.105554979529499193e-25,1.875091609260163975e-03,-4.370603591887452797e-19,1.756379579353709436e-19,1.421516643434333815e+00,6.637165875833007433e+00,-4.344795490912956915e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.769921146732297057e+00,-1.250684431046987788e+00
3.650000000000013477e-03,-1.033768631239327325e-25,9.386406021883665546e-26,1.946858547123419365e-03,-4.154620605882164993e-19,1.950918647188957066e-19,1.450356449977779683e+00,6.784765655286354225e+00,-7.391221427720625847e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.822278935279936452e+00,-1.269736827566642967e+00
3.700000000000013174e-03,-8.729959193795918318e-26,8.088136989535203717e-26,2.020318417963255266e-03,-4.219378394697273077e-19,2.619190615690539163e-19,1.489846819945365164e+00,5.403623437592174339e-01,-1.698187092567019718e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.874637067024480075e+00,-1.290165067482652805e+00
3.750000000000012872e-03,-6.866619723803521082e-26,6.411983659935343488e-26,2.096293300922264045e-03,-4.040909783478644723e-19,2.885394772345598457e-19,1.555802028434340567e+00,-1.983751260467354838e+00,-1.439781715495399972e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.926995468374339548e+00,-1.308430377053365179e+00
3.812500000000012493e-03,-4.875545028890716864e-26,4.631090390916628178e-26,2.196170433751985611e-03,-3.588092728499704239e-19,2.761342090988444494e-19,1.632687700548496545e+00,-4.691965477056256439e+00,-1.260240904215870295e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.992443878358752585e+00,-1.327497141012541348e+00
3.862500000000012191e-03,-3.636998891177078711e-26,3.524527416122622836e-26,2.278695137207941042e-03,-3.191556434715191787e-19,2.504389050114878090e-19,1.666134410264598298e+00,-5.605848828464109701e+00,-9.653852745004751768e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.044802905600526799e+00,-1.343627679444253653e+00
3.912500000000012322e-03,-2.720620684060589162e-26,2.673087149494973163e-26,2.362609384311039479e-03,-2.801452965166859505e-19,2.233632799629753751e-19,1.690631802876642720e+00,-5.720368307933628493e+00,-6.178352587239077209e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.097162139922526869e+00,-1.359328323594154453e+00
3.962500000000012020e-03,-4.403606556762352962e-26,2.701514669072337795e-26,2.447941316759613684e-03,-2.451565072682088118e-19,1.971377858310311127e-19,1.724446677368560721e+00,-4.679291637795424563e+00,-2.741777454733943742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.149521533330758238e+00,-1.377580812158437418e+00
4.012500000000011717e-03,-6.185576274584028243e-26,2.846086757860680047e-26,2.535342152748034164e-03,-2.242380988094869766e-19,1.754190959550387375e-19,1.773547953539159394e+00,-3.086177665246488289e+00,-2.936213688209967851e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.201881048593675061e+00,-1.395763906939012200e+00
4.050000000000011924e-03,-5.394621032827296126e-26,2.263695780996529201e-26,2.601760339520328355e-03,-2.248738905512406048e-19,1.667416514492888386e-19,1.818619778502921447e+00,-1.850064653079316113e+00,1.206495952924726112e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.241120862084645893e+00,-1.408485288966957460e+00
4.100000000000013356e-03,-3.827089754069943829e-26,1.224869660124772366e-26,2.694572881582261731e-03,-2.332570303912427412e-19,1.521943393328654587e-19,1.884248712102828627e+00,-6.288682940133082100e-02,2.648290490551049370e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.293412379361174480e+00,-1.425849981435798330e+00
4.150000000000014788e-03,-2.576031554939145816e-26,7.670472766097348136e-27,2.790669005771008199e-03,-2.139421059251494121e-19,1.237400607554299954e-19,1.956304142823389158e+00,1.634899949629891269e+00,3.265037005709614082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.345754370638877262e+00,-1.443868945957390793e+00
4.212500000000014844e-03,1.481235395405226916e-26,-4.642478222355125158e-27,2.915594993728615105e-03,1.825957301866524720e-19,-1.008694413806432224e-19,2.038311303579326772e+00,3.049026782931277157e+00,3.442279955409512038e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.411430988626570127e+00,-1.465226570258679972e+00
