time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
3.099999999999995554e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.742655780798017584e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.325013931090389718e+01,1.121046861756693547e+00,-6.586004118098059967e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.742025641818170101e+00,-2.914718003759567022e+00
3.149999999999996986e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.677777428349179256e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.265233569802549773e+01,1.153211794675841784e+00,-2.718838844055240234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.883160862804768243e+00,-2.961826535090371415e+00
3.199999999999996684e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.617456554319129713e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.148089679509382321e+01,1.214046159167825989e+00,2.389107863069235907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.024159279951295076e+00,-3.008727750184259087e+00
3.249999999999996381e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.565149058756164002e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.961453724148446653e+00,1.321220688684933364e+00,1.721486379694690261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.165139760988356699e+00,-3.055579141374086927e+00
3.299999999999996079e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.530090970941286099e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.968901419591810864e+00,1.533941253486412748e+00,2.352911042280859677e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305884522722564611e+00,-3.102495418200096111e+00
3.349999999999995776e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.516323317054193764e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.301068063989694545e-01,1.837010078180627781e+00,4.886270484241352907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.446905264297411620e+00,-3.149373304998218437e+00
3.399999999999995474e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.524978948657769229e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.941024352024687261e+00,2.288757086678861796e+00,6.052398395593309166e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.587922292803776614e+00,-3.196166664372621202e+00
3.449999999999995171e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.553934174844188776e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.613406720828862717e+00,2.659499767271170434e+00,6.809110674781349015e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.728936270436301825e+00,-3.243050695769122527e+00
3.499999999999994869e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.601329825479079261e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134401973150210985e+01,2.979453533154226896e+00,7.066356603012486914e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.869947741798357654e+00,-3.290075879480503396e+00
3.574999999999994849e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.711064935727635072e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.821257685904476986e+01,3.292440488127566400e+00,6.885640771428560569e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008146139191053337e+01,-3.360752216498194667e+00
3.624999999999994980e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.810959028105961266e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.176140873659645081e+01,3.388605946002422264e+00,6.413194217439455169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.022253116605246070e+01,-3.407857437987615867e+00
3.649999999999994828e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.865083439193247539e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.332539854494290310e+01,3.420097974243498040e+00,6.039387515146805718e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029281914641649109e+01,-3.430690866252092075e+00
3.699999999999994526e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.989615854917429816e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.605659928402172554e+01,3.438783604072859656e+00,5.116718817958766374e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043360596589657163e+01,-3.478357122859325301e+00
3.749999999999994223e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.124425447539203315e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.752105267738888372e+01,3.388042229469874655e+00,3.880592966740135652e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057448032278887062e+01,-3.525476397259129868e+00
3.799999999999993921e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.265402628821857944e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.003534426573513372e+01,3.312679011567566612e+00,2.434372223412436254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071541664869353561e+01,-3.572460591639062599e+00
3.849999999999993618e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.414051520933865658e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.066744081385114029e+01,3.208030609985697446e+00,1.088398321925198031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085639593110092171e+01,-3.619546371156757925e+00
3.924999999999993598e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.641943240952459915e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.069948151958144322e+01,3.037636162126158723e+00,-6.538011529985426895e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106790813750709468e+01,-3.690193312871531628e+00
3.974999999999993296e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.793561858982092139e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.992202275030161474e+01,2.926458112789576127e+00,-1.610303055067714706e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121007703470254846e+01,-3.737345100522595942e+00
4.024999999999992993e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.941562305139806599e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.929629731015358729e+01,2.851165138496980056e+00,-2.120451421651163293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134994074615435977e+01,-3.784344845113135403e+00
