time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
2.761875000000060254e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.963243693499348463e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.768920743857149489e+02,-1.992925529633721027e+01,1.839772524477204385e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000069546786e+02,-9.399983323487691678e+01
2.762343750000060827e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.967358678674346439e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.538720434796744740e+01,-2.841740631023547792e+01,1.962815084245565345e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999909461508e+02,-9.400052249033045371e+01
2.762875000000059589e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.957597532150925801e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.025308741554325138e+02,-2.002132800384000788e+01,2.067432702501148611e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999982894678e+02,-9.400062766143901172e+01
2.763437500000059388e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.935964387934807407e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.467546084900186543e+02,-1.537466040919774635e+01,1.984587652168766425e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999930061563e+02,-9.400004453167026952e+01
2.763937500000060443e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.913184243889619607e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.549416297816918018e+02,-1.851082259354992843e+01,1.730325560313864486e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999949179141e+02,-9.399979131313335756e+01
2.764437500000061498e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.892283019114784137e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.502431616817828512e+02,-4.657422167259943180e+00,2.035151574083404569e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999980963707e+02,-9.399954637741130625e+01
2.764937500000062554e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.877804254765349956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.197305519796439910e+02,-2.854490882747303448e+00,2.048183187825761919e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999968920861e+02,-9.399969823270743063e+01
2.765437500000063609e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871344473946781273e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.127327118366684289e+01,-9.604851440293012743e+00,1.872610416694352153e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999948403797e+02,-9.399977806501009070e+01
2.765843750000062662e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873441711168508217e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259718518633412287e+02,-3.355889057565280442e+00,2.084546067727564278e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999936492827e+02,-9.399952778639473649e+01
2.766343750000061497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.884039824212232928e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.910749363376445444e+02,-7.755733885880968792e+00,2.036189579933972382e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999979453946e+02,-9.399938171728240377e+01
