time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
1.881750000000013134e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.920022365844930468e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.124097054253948045e+02,-9.089528234780958726e+00,-2.259228869910142024e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999995245616e+02,-9.399985288944968431e+01
1.882250000000013079e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.900537868380828055e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.559890306309979451e+02,-1.782917192920176674e+01,-1.193391195304594277e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000010015242e+02,-9.399999294462207899e+01
1.882750000000013024e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.885864265247375382e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.250832237918021121e+02,-1.705694039950887841e+01,-1.214327935725095209e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000030970000e+02,-9.399993188417124657e+01
1.883250000000012969e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.879698903484557482e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.396678189944329063e+01,-1.382603667938193048e+01,-1.601148560442964452e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000024952556e+02,-9.399951528512363552e+01
1.883750000000012914e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.881491760070279629e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.123672402592294475e+02,-1.340721328938051293e+01,-1.707909309054668867e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000039336783e+02,-9.399971037865135770e+01
1.884250000000012859e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.890608050405152563e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.610183863844723646e+02,-1.849189252290200258e+01,-1.218184334028550886e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000047026560e+02,-9.399956938680432472e+01
1.884750000000012804e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.907205992789915650e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900865147600474643e+02,-1.040066923185875858e+01,-2.237818436874285766e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000060035745e+02,-9.399975216505642095e+01
1.885250000000012749e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.927001582920101264e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.802500616321858047e+02,-1.532092714567625258e+01,-1.803047305079579843e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000061685910e+02,-9.399960560843697976e+01
1.885750000000012694e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.944134896255231837e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.052346230930987190e+02,-3.511183108217288851e+00,-3.234449124477755078e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999939914233e+02,-9.399994122778610972e+01
1.886250000000012639e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.956424785255084231e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.864596571248123098e+02,-6.735775359337575985e+00,-3.190816225976724141e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000053571512e+02,-9.400109797707469284e+01
