time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
1.403906249999996737e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.400567587236419276e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.679295720592526919e+01,-9.959632220118926071e-02,-2.391114907885831808e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.959273113284717649e+00,-1.318391901636872143e+00
1.453906249999996434e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.116882169365633892e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.078445771727660940e+01,-2.780510521044365913e-01,-2.248322106382364183e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.099815167973492436e+00,-1.365435977853690863e+00
1.503906249999996132e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.676675801500195850e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.042953241657702677e+02,-1.100793558265927174e+00,-9.296925986254840346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240864686900970959e+00,-1.416659350188783639e+00
1.566406249999995970e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.950773454340069019e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.209459981558028403e+02,-2.410541425747413147e+00,-1.311454600157440850e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.417162130951850507e+00,-1.475613518993945439e+00
1.603906249999995743e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.517764987487613709e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.109045014211378799e+02,-2.659867914674549638e+00,-4.171299983589156213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.522874020086396385e+00,-1.511295947886326596e+00
1.653906249999995441e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.028928918057389508e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.215296964618211462e+01,-2.317344891709190335e+00,-1.438947535541621470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.663732840861059437e+00,-1.558666274027270315e+00
1.703906249999995138e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.685937787308517927e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.818428381694476315e+01,-9.902492987704156757e-01,-2.436303428261046733e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.804920164805460026e+00,-1.605532299951384800e+00
1.753906249999994836e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.432840821644607410e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.208290856993702533e+01,-1.886640345801417484e-01,-2.904903238010388744e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.946039859693303065e+00,-1.650931972979685414e+00
1.803906249999994533e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.263428411757887670e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.937626248769709747e+01,-1.190083023835524778e-01,-2.611720393068136303e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.087006807307790979e+00,-1.696820792253616039e+00
1.866406249999994372e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.147463203567493067e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.084373787217798757e+00,-3.548344327657644848e-01,-1.902389666461393736e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.263241462358419831e+00,-1.754569990882881125e+00
1.916406249999994503e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.179028773836275329e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.584730671762206811e+01,2.769358368357830447e-01,-5.567980333734801057e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.404235986244308343e+00,-1.800314748192256120e+00
1.966406249999994634e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.294626906304647107e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.116132520536706707e+01,1.834230652808760187e+00,9.539317462583590812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.545233463324922951e+00,-1.846233062513533474e+00
2.016406249999994332e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.473802015972984880e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.046860471778971657e+01,3.270161300669473192e+00,1.940479674521760067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.686232969074032972e+00,-1.892432614091693832e+00
2.066406249999994029e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.694720653219637357e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.867677997763472320e+01,4.264136088906557376e+00,2.482340647327700101e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.827233823674921709e+00,-1.940359093673051705e+00
2.116406249999993727e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.964881225018665467e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.987650689957754935e+01,4.756986705103031454e+00,2.396611406898962571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.968235532406251487e+00,-1.990031278054715580e+00
2.191406249999993706e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.466985302237978100e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.364734394969460141e+01,5.006121077511006767e+00,1.717049949093998773e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.179738742946745411e+00,-2.061253184440162922e+00
2.216406249999993555e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.647436896924565103e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.673828901153014215e+01,5.058968599481157291e+00,1.443431967333169474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250137423904591039e+00,-2.083720328247574916e+00
2.253906249999993328e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.938261374847491975e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.059660475834864712e+01,5.119149412744056882e+00,1.039775457163147676e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.355841978461715058e+00,-2.119097983201191582e+00
2.303906249999993026e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.347481970584532646e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.232858596307706023e+01,5.121008134395187206e+00,5.985873640329482104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.496668031932511411e+00,-2.166481371154553859e+00
2.353906249999992723e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.758466293521848772e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.149198480429869562e+01,5.033956992114463347e+00,2.223159689096399494e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.637634262517304151e+00,-2.213360799381026478e+00
2.416406249999992345e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.258595497369495719e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.814480392927626440e+01,4.747363176048167155e+00,-2.505145944933888091e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.813924056640102478e+00,-2.272626374208154942e+00
